﻿choose_trial,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,session_trait,key_resp_5.keys,key_resp_5.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,answer,check_question,participant,session,date,expName,psychopyVersion,OS,frameRate,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,,,,,5.022222392,3.0716,space,0.1072,0,33,33,24,1,25,image/25.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2,2.2946,space,0.4234,0,34,34,16,1,17,image/17.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,4.983333333,2.8752,space,1.0009,0,35,35,44,1,45,image/45.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3,2.7057,space,0.1674,0,36,36,26,1,27,image/27.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,4.977778117,5.5577,space,0.1668,0,37,37,33,1,34,image/34.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,4.983333333,4.3395,space,0.0592,0,38,38,35,1,36,image/36.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.966666667,3.2461,space,0.1178,0,39,39,23,1,24,image/24.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.033333333,1.9247,space,0.3381,0,40,40,30,1,31,image/31.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.027777863,3.0265,space,0.3117,0,41,41,0,1,1,image/1.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.055555725,1.8046,space,0.5671,0,42,42,48,1,49,image/49.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.005555725,2.855,space,0.3845,0,43,43,25,1,26,image/26.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.988889058,1.7622,space,0.609,0,44,44,10,1,11,image/11.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,4.977778117,2.3151,space,0.1647,0,45,45,7,1,8,image/8.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.022222392,1.5304,space,0.6855,0,46,46,19,1,20,image/20.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3.01111145,3.489,space,0.1302,0,47,47,43,1,44,image/44.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.072222392,1.5306,space,0.6908,0,48,48,9,1,10,image/10.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3.06111145,2.2451,space,0.4735,0,49,49,12,1,13,image/13.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,2.966666667,4.2609,space,0.1097,0,50,50,46,1,47,image/47.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.95,1.5915,space,0.2602,0,51,51,15,1,16,image/16.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3,2.4948,space,0.2845,0,52,52,40,1,41,image/41.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,0,1,1,2,1,2,trustworthy.png
,,,,,critical,space,4.3202,1.983333333,2.7481,space,0.3606,0,0,0,6,1,7,image/7.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.016666667,2.3878,space,0.5882,0,1,1,22,1,23,image/23.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.06111145,1.8906,space,0.7287,0,2,2,17,1,18,image/18.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,1.094444529,3.3272,space,0.4368,0,3,3,48,1,49,image/49.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.977778117,2.0248,space,0.3228,0,4,4,0,1,1,image/1.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.994444784,1.9084,space,1.314,0,5,5,11,1,12,image/12.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.96111145,2.8373,space,0.2087,0,6,6,46,1,47,image/47.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.016666667,2.4259,space,0.7504,0,7,7,42,1,43,image/43.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,5.966666667,2.1017,space,0.301,0,8,8,33,1,34,image/34.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,6.96111145,3.4103,space,0.3202,0,9,9,31,1,32,image/32.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
,,,,,,,,3,2.2865,space,0.8021,0,10,10,10,1,11,image/11.jpg,0,0,,一 一,2,2024-05-31_01h08.45.488,face trait task chi,2021.2.3,Win32,59.88023952,,,,,,,
