key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,slider_face_judge.response,slider_face_judge.rt,key_resp_3.keys,key_resp_3.rt,face_loop.thisRepN,face_loop.thisTrialN,face_loop.thisN,face_loop.thisIndex,face_loop.ran,face_serial,image_name,isCheck,participant,session,date,expName,psychopyVersion,OS,frameRate,SONAid,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,session_serial,slider_judge_img
,,,,3.348475817,1.9867,space,0.2914,0,47,47,43,1,44,image/44.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,5.411135473,2.0042,space,0.3576,0,48,48,7,1,8,image/8.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.68510516,5.1636,space,0.795,0,49,49,37,1,38,image/38.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,2.471581233,4.0843,space,0.3734,0,50,50,47,1,48,image/48.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.650310797,2.1119,space,0.4327,0,51,51,2,1,3,image/3.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,4.621221475,6.3823,space,0.4083,0,52,52,4,1,5,image/5.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,,,,,,,,,,,,,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,0,1,1,2,1,2,trustworthy.png
,,,,5.329391604,4.1224,space,0.6005,0,0,0,26,1,27,image/27.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.190799557,2.3792,space,0.5086,0,1,1,11,1,12,image/12.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
,,,,3.964811819,3.8869,space,0.2671,0,2,2,32,1,33,image/33.jpg,0,R_1RlIO1DP8koMWuo,2,2024-04-09_14h02.09.749,face trait task,2021.2.3,MacIntel,57.14285714,SONAid,,,,,,,
